committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,cand_office_state,cand_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,election_type,election_type_full,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C90017401,ROSE AND COMPANY INC,2018,24,201802029094237125,,1206324,ROUNDTABLE STRATEGIES,,,,911 W BUTLER DRIVE,,PHOENIX,AZ,85021,,2018-02-02 00:00:00,,2001.30,2018.00,,,O,,,,"STUMP, CHRIS BOB",,CHRIS,BOB,STUMP,,H,AZ,08,,,,,,,,P2018,PRIMARY,,,,,,,,,,,F57.000001,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4020220181503718531,4020220181503718950,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802029094237125
C90017401,ROSE AND COMPANY INC,2018,24,201802069094247787,,1207005,FACEBOOK,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2018-02-05 00:00:00,,500.00,2018.00,004,Advertising Expenses ,O,,,,"STUMP, CHRISTOPHER ROBERT",,CHRISTOPHER,ROBERT,STUMP,,H,AZ,08,,,,,,,,P2018,PRIMARY,,,,,,,,,,,F57.000002,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4020620181503850014,4020620181503850297,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802069094247787
C90012071,PEOPLE FOR THE AMERICAN WAY,2018,48,201802129094276400,,1207921,PEOPLE FOR THE AMERICAN WAY,,,,1101 15TH STREET NW,SUITE 600,WASHINGTON,DC,20005,,2018-02-08 00:00:00,,16110.16,16110.16,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,S2018,SPECIAL,,,,,,,,,,,F57.4340,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021220181504423144,4021220181504423145,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802129094276400
C90012071,PEOPLE FOR THE AMERICAN WAY,2018,48,201802129094276400,,1207921,PEOPLE FOR THE AMERICAN WAY,,,,1101 15TH STREET NW,SUITE 600,WASHINGTON,DC,20005,,2018-02-11 00:00:00,,16193.00,32303.16,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,S2018,SPECIAL,,,,,,,,,,,F57.4341,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021220181504423144,4021220181504423146,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802129094276400
C90011156,WORKING AMERICA,2018,48,201802149094566739,,1208532,"PALMER, RICHARD",RICHARD,,PALMER,710 ARMANDALE ST,,PITTSBURGH,PA,152124078,,2018-02-12 00:00:00,,89.28,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJW7,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611651,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566739
C90011156,WORKING AMERICA,2018,48,201802149094566740,,1208532,"ROBINETTE, MAXWELL",MAXWELL,,ROBINETTE,5644 BEACON ST,,PITTSBURGH,PA,152172012,,2018-02-12 00:00:00,,17.81,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJR5,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611652,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566740
C90011156,WORKING AMERICA,2018,48,201802149094566740,,1208532,"ROBINETTE, MAXWELL",MAXWELL,,ROBINETTE,5644 BEACON ST,,PITTSBURGH,PA,152172012,,2018-02-12 00:00:00,,17.81,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XK08,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611653,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566740
C90011156,WORKING AMERICA,2018,48,201802149094566740,,1208532,BUDGET,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-13 00:00:00,,24.42,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS43,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611654,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566740
C90011156,WORKING AMERICA,2018,48,201802149094566741,,1208532,BUDGET,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-13 00:00:00,,34.57,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS51,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611655,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566741
C90011156,WORKING AMERICA,2018,48,201802149094566741,,1208532,BUDGET,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-13 00:00:00,,15.04,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS69,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611656,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566741
C90011156,WORKING AMERICA,2018,48,201802149094566741,,1208532,BUDGET,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-13 00:00:00,,24.42,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS76,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611657,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566741
C90011156,WORKING AMERICA,2018,48,201802149094566742,,1208532,BUDGET,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-13 00:00:00,,34.57,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS84,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611658,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566742
C90011156,WORKING AMERICA,2018,48,201802149094566742,,1208532,BUDGET,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-13 00:00:00,,15.04,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS92,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611659,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566742
C90011156,WORKING AMERICA,2018,48,201802149094566742,,1208532,"BURNS, ROBERT",ROBERT,,BURNS,2903 SARAH ST,,PITTSBURGH,PA,152032327,,2018-02-13 00:00:00,,89.16,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRV2,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611660,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566742
C90011156,WORKING AMERICA,2018,48,201802149094566743,,1208532,"BURNS, ROBERT",ROBERT,,BURNS,2903 SARAH ST,,PITTSBURGH,PA,152032327,,2018-02-13 00:00:00,,89.16,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS27,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611661,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566743
C90011156,WORKING AMERICA,2018,48,201802149094566743,,1208532,"GALENSKY, KARI",KARI,,GALENSKY,228 N GRAHAM ST,,PITTSBURGH,PA,152062832,,2018-02-13 00:00:00,,57.00,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRP2,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611662,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566743
C90011156,WORKING AMERICA,2018,48,201802149094566743,,1208532,"GALENSKY, KARI",KARI,,GALENSKY,228 N GRAHAM ST,,PITTSBURGH,PA,152062832,,2018-02-13 00:00:00,,57.00,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRX7,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611663,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566743
C90011156,WORKING AMERICA,2018,48,201802149094566744,,1208532,"GREEN, RACHEAL",RACHEAL,,GREEN,233 N GRAHAM ST,,PITTSBURGH,PA,152062831,,2018-02-13 00:00:00,,89.16,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRQ0,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611664,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566744
C90011156,WORKING AMERICA,2018,48,201802149094566744,,1208532,"HAFFLING, IAN",IAN,,HAFFLING,228 N GRAHAM ST,,PITTSBURGH,PA,152062832,,2018-02-13 00:00:00,,89.16,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRW0,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611666,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566744
C90011156,WORKING AMERICA,2018,48,201802149094566745,,1208532,"HAFFLING, IAN",IAN,,HAFFLING,228 N GRAHAM ST,,PITTSBURGH,PA,152062832,,2018-02-13 00:00:00,,89.16,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS35,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611667,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566745
C90011156,WORKING AMERICA,2018,48,201802149094566745,,1208532,"HUMPTON, EMILY",EMILY,,HUMPTON,500 TRIPOLI ST,APT 108,PITTSBURGH,PA,152124883,,2018-02-13 00:00:00,,57.00,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRS6,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611668,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566745
C90011156,WORKING AMERICA,2018,48,201802149094566745,,1208532,"HUMPTON, EMILY",EMILY,,HUMPTON,500 TRIPOLI ST,APT 108,PITTSBURGH,PA,152124883,,2018-02-13 00:00:00,,57.00,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS01,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611669,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566745
C90011156,WORKING AMERICA,2018,48,201802149094566746,,1208532,"HURTT, THOMAS",THOMAS,,HURTT,2200 BENTLEY DR,APT 109,PITTSBURGH,PA,152132532,,2018-02-13 00:00:00,,57.00,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRR8,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611670,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566746
C90011156,WORKING AMERICA,2018,48,201802149094566746,,1208532,"HURTT, THOMAS",THOMAS,,HURTT,2200 BENTLEY DR,APT 109,PITTSBURGH,PA,152132532,,2018-02-13 00:00:00,,57.00,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRZ3,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611671,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566746
C90011156,WORKING AMERICA,2018,48,201802149094566746,,1208532,"ROBINETTE, MAXWELL",MAXWELL,,ROBINETTE,5644 BEACON ST,,PITTSBURGH,PA,152172012,,2018-02-13 00:00:00,,57.00,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XRT4,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611672,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566746
C90011156,WORKING AMERICA,2018,48,201802149094566747,,1208532,"ROBINETTE, MAXWELL",MAXWELL,,ROBINETTE,5644 BEACON ST,,PITTSBURGH,PA,152172012,,2018-02-13 00:00:00,,57.00,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XS19,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611673,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566747
C90017427,"ALEXANDER, DOUGLAS RAY",2018,48,201802149094565168,,1208373,GARNER PRINTING,,,,1697 NE 53RD AVENUE,,DES MOINES,IA,50313,,2018-02-13 00:00:00,,12215.92,0.00,004,Advertising Expenses ,O,,,,"KING, STEVE",,STEVE,,KING,,H,IA,04,,,,,,,,G2018,GENERAL,,,,,,,,,,,F57.000001,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611485,4021420181504611632,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094565168
C90017427,"ALEXANDER, DOUGLAS RAY",2018,48,201802149094565168,,1208373,GO DADDY,,,,14455 N HAYDEN ROAD,,SCOTSDALE,AZ,85260,,2018-02-13 00:00:00,,212.69,0.00,006,Campaign Materials,O,,,,"KING, STEVE",,STEVE,,KING,,H,IA,04,,,,,,,,G2018,GENERAL,,,,,,,,,,,F57.000002,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611485,4021420181504611633,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094565168
C90011156,WORKING AMERICA,2018,48,201802149094566734,,1208532,"ANDERSON, CHARLES",CHARLES,,ANDERSON,133 JEANETTE DR,,VERONA,PA,151471536,,2018-02-12 00:00:00,,57.00,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJN1,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611634,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566734
C90011156,WORKING AMERICA,2018,48,201802149094566734,,1208532,"ANDERSON, CHARLES",CHARLES,,ANDERSON,133 JEANETTE DR,,VERONA,PA,151471536,,2018-02-12 00:00:00,,57.00,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJX5,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611635,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566734
C90011156,WORKING AMERICA,2018,48,201802149094566734,,1208532,BUDGET-PITTSBURGH,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-12 00:00:00,,24.42,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XK24,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611636,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566734
C90011156,WORKING AMERICA,2018,48,201802149094566735,,1208532,BUDGET-PITTSBURGH,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-12 00:00:00,,34.57,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XK32,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611637,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566735
C90011156,WORKING AMERICA,2018,48,201802149094566735,,1208532,BUDGET-PITTSBURGH,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-12 00:00:00,,24.42,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XK40,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611638,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566735
C90011156,WORKING AMERICA,2018,48,201802149094566735,,1208532,BUDGET-PITTSBURGH,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-12 00:00:00,,34.57,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XK58,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611639,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566735
C90011156,WORKING AMERICA,2018,48,201802149094566736,,1208532,"BURNS, ROBERT",ROBERT,,BURNS,2903 SARAH ST,,PITTSBURGH,PA,152032327,,2018-02-12 00:00:00,,89.16,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJK6,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611640,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566736
C90011156,WORKING AMERICA,2018,48,201802149094566736,,1208532,"BURNS, ROBERT",ROBERT,,BURNS,2903 SARAH ST,,PITTSBURGH,PA,152032327,,2018-02-12 00:00:00,,89.16,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJV9,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611641,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566736
C90011156,WORKING AMERICA,2018,48,201802149094566736,,1208532,"GALENSKY, KARI",KARI,,GALENSKY,228 N GRAHAM ST,,PITTSBURGH,PA,152062832,,2018-02-12 00:00:00,,57.00,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJJ8,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611642,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566736
C90011156,WORKING AMERICA,2018,48,201802149094566737,,1208532,"GREEN, RACHEAL",RACHEAL,,GREEN,233 N GRAHAM ST,,PITTSBURGH,PA,152062831,,2018-02-12 00:00:00,,89.16,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJP9,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611644,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566737
C90011156,WORKING AMERICA,2018,48,201802149094566737,,1208532,"GREEN, RACHEAL",RACHEAL,,GREEN,233 N GRAHAM ST,,PITTSBURGH,PA,152062831,,2018-02-12 00:00:00,,89.16,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJY3,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611645,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566737
C90011156,WORKING AMERICA,2018,48,201802149094566738,,1208532,"HAFFLING, IAN",IAN,,HAFFLING,228 N GRAHAM ST,,PITTSBURGH,PA,152062832,,2018-02-12 00:00:00,,86.68,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJQ7,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611646,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566738
C90011156,WORKING AMERICA,2018,48,201802149094566738,,1208532,"HAFFLING, IAN",IAN,,HAFFLING,228 N GRAHAM ST,,PITTSBURGH,PA,152062832,,2018-02-12 00:00:00,,86.68,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJZ0,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611647,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566738
C90011156,WORKING AMERICA,2018,48,201802149094566738,,1208532,"HURTT, THOMAS",THOMAS,,HURTT,2200 BENTLEY DR,APT 109,PITTSBURGH,PA,152132532,,2018-02-12 00:00:00,,17.81,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJS3,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611648,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566738
C90011156,WORKING AMERICA,2018,48,201802149094566739,,1208532,"HURTT, THOMAS",THOMAS,,HURTT,2200 BENTLEY DR,APT 109,PITTSBURGH,PA,152132532,,2018-02-12 00:00:00,,17.81,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XK16,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611649,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566739
C90011156,WORKING AMERICA,2018,48,201802149094566739,,1208532,"PALMER, RICHARD",RICHARD,,PALMER,710 ARMANDALE ST,,PITTSBURGH,PA,152124078,,2018-02-12 00:00:00,,89.28,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,P2018,PRIMARY,,,,,,,,,,,VN7CZA9XJM4,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4021420181504611488,4021420181504611650,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802149094566739
C90011156,WORKING AMERICA,2018,48,201802279095591874,,1211653,BUDGET-PITTSBURGH,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-12 00:00:00,,34.57,2264.80,,,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,O2018,,,,,,,,,,,,VN7CZA9XK32,,N,NO CHANGE,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4022720181515971897,4022720181515971988,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802279095591874
C90011156,WORKING AMERICA,2018,48,201802279095591874,,1211653,BUDGET-PITTSBURGH,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-12 00:00:00,,24.42,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,O2018,,,,,,,,,,,,VN7CZA9XK40,,N,NO CHANGE,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4022720181515971897,4022720181515971989,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802279095591874
C90011156,WORKING AMERICA,2018,48,201802279095591874,,1211653,BUDGET-PITTSBURGH,,,,625 STANWIX ST,,PITTSBURGH,PA,152221417,,2018-02-12 00:00:00,,34.57,2264.80,,,S,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,O2018,,,,,,,,,,,,VN7CZA9XK58,,N,NO CHANGE,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4022720181515971897,4022720181515971990,,,t,,,,SE-F57,http://docquery.fec.gov/cgi-bin/fecimg/?201802279095591874
